i	t	sum
72784	2.73408	0.00778876
72785	2.7342	0.007789
72786	2.73432	0.00778914
72787	2.73444	0.00778918
72788	2.73456	0.00778925
72789	2.73468	0.00778946
72790	2.7348	0.00778968
72791	2.73492	0.00778979
72792	2.73504	0.00778982
72793	2.73516	0.00778993
72794	2.73528	0.00779016
72795	2.7354	0.00779036
72796	2.73552	0.00779043
72797	2.73564	0.00779046
72798	2.73576	0.00779062
72799	2.73588	0.00779086
72800	2.736	0.00779102
72801	2.73612	0.00779106
72802	2.73624	0.00779112
72803	2.73636	0.00779132
72804	2.73648	0.00779155
72805	2.7366	0.00779167
72806	2.73672	0.0077917
72807	2.73684	0.0077918
72808	2.73696	0.00779202
72809	2.73708	0.00779223
72810	2.7372	0.00779231
72811	2.73732	0.00779234
72812	2.73744	0.00779248
72813	2.73756	0.00779272
72814	2.73768	0.00779289
72815	2.7378	0.00779294
72816	2.73792	0.007793
72817	2.73804	0.00779318
72818	2.73816	0.00779341
72819	2.73828	0.00779354
72820	2.7384	0.00779357
72821	2.73852	0.00779366
72822	2.73864	0.00779388
72823	2.73876	0.0077941
72824	2.73888	0.00779418
72825	2.739	0.00779421
72826	2.73912	0.00779435
72827	2.73924	0.00779458
72828	2.73936	0.00779476
72829	2.73948	0.00779482
72830	2.7396	0.00779487
72831	2.73972	0.00779504
72832	2.73984	0.00779528
72833	2.73996	0.00779542
72834	2.74008	0.00779545
72835	2.7402	0.00779553
72836	2.74032	0.00779574
72837	2.74044	0.00779596
72838	2.74056	0.00779606
72839	2.74068	0.00779609
72840	2.7408	0.00779621
72841	2.74092	0.00779645
72842	2.74104	0.00779663
72843	2.74116	0.00779669
72844	2.74128	0.00779674
72845	2.7414	0.00779691
72846	2.74152	0.00779714
72847	2.74164	0.00779729
72848	2.74176	0.00779732
72849	2.74188	0.0077974
72850	2.742	0.00779761
72851	2.74212	0.00779783
72852	2.74224	0.00779793
72853	2.74236	0.00779796
72854	2.74248	0.00779808
72855	2.7426	0.00779831
72856	2.74272	0.0077985
72857	2.74284	0.00779856
72858	2.74296	0.00779861
72859	2.74308	0.00779877
72860	2.7432	0.00779901
72861	2.74332	0.00779916
72862	2.74344	0.00779919
72863	2.74356	0.00779927
72864	2.74368	0.00779947
72865	2.7438	0.00779969
72866	2.74392	0.0077998
72867	2.74404	0.00779983
72868	2.74416	0.00779994
72869	2.74428	0.00780017
72870	2.7444	0.00780037
72871	2.74452	0.00780043
72872	2.74464	0.00780047
72873	2.74476	0.00780063
72874	2.74488	0.00780087
72875	2.745	0.00780102
72876	2.74512	0.00780106
72877	2.74524	0.00780113
72878	2.74536	0.00780134
72879	2.74548	0.00780156
72880	2.7456	0.00780167
72881	2.74572	0.00780169
72882	2.74584	0.00780181
72883	2.74596	0.00780204
72884	2.74608	0.00780223
72885	2.7462	0.0078023
72886	2.74632	0.00780234
72887	2.74644	0.0078025
72888	2.74656	0.00780274
72889	2.74668	0.00780289
72890	2.7468	0.00780293
72891	2.74692	0.007803
72892	2.74704	0.0078032
72893	2.74716	0.00780343
72894	2.74728	0.00780353
72895	2.7474	0.00780356
72896	2.74752	0.00780368
72897	2.74764	0.0078039
72898	2.74776	0.0078041
72899	2.74788	0.00780416
72900	2.748	0.0078042
72901	2.74812	0.00780437
72902	2.74824	0.0078046
72903	2.74836	0.00780475
72904	2.74848	0.00780479
72905	2.7486	0.00780486
72906	2.74872	0.00780507
72907	2.74884	0.00780529
72908	2.74896	0.00780539
72909	2.74908	0.00780542
72910	2.7492	0.00780554
72911	2.74932	0.00780577
72912	2.74944	0.00780596
72913	2.74956	0.00780602
72914	2.74968	0.00780607
72915	2.7498	0.00780623
72916	2.74992	0.00780647
72917	2.75004	0.00780661
72918	2.75016	0.00780665
72919	2.75028	0.00780673
72920	2.7504	0.00780694
72921	2.75052	0.00780716
72922	2.75064	0.00780725
72923	2.75076	0.00780728
72924	2.75088	0.00780741
72925	2.751	0.00780764
72926	2.75112	0.00780782
72927	2.75124	0.00780788
72928	2.75136	0.00780793
72929	2.75148	0.0078081
72930	2.7516	0.00780834
72931	2.75172	0.00780847
72932	2.75184	0.0078085
72933	2.75196	0.00780859
72934	2.75208	0.00780881
72935	2.7522	0.00780902
72936	2.75232	0.00780911
72937	2.75244	0.00780914
72938	2.75256	0.00780927
72939	2.75268	0.00780951
72940	2.7528	0.00780968
72941	2.75292	0.00780973
72942	2.75304	0.00780979
72943	2.75316	0.00780997
72944	2.75328	0.0078102
72945	2.7534	0.00781033
72946	2.75352	0.00781036
72947	2.75364	0.00781046
72948	2.75376	0.00781068
72949	2.75388	0.00781088
72950	2.754	0.00781096
72951	2.75412	0.007811
72952	2.75424	0.00781114
72953	2.75436	0.00781138
72954	2.75448	0.00781154
72955	2.7546	0.00781158
72956	2.75472	0.00781165
72957	2.75484	0.00781184
72958	2.75496	0.00781207
72959	2.75508	0.00781218
72960	2.7552	0.00781221
72961	2.75532	0.00781232
72962	2.75544	0.00781255
72963	2.75556	0.00781274
72964	2.75568	0.00781281
72965	2.7558	0.00781285
72966	2.75592	0.00781301
72967	2.75604	0.00781325
72968	2.75616	0.0078134
72969	2.75628	0.00781343
72970	2.7564	0.00781351
72971	2.75652	0.00781371
72972	2.75664	0.00781393
72973	2.75676	0.00781403
72974	2.75688	0.00781406
72975	2.757	0.00781419
72976	2.75712	0.00781442
72977	2.75724	0.0078146
72978	2.75736	0.00781466
72979	2.75748	0.00781471
72980	2.7576	0.00781488
72981	2.75772	0.00781511
72982	2.75784	0.00781525
72983	2.75796	0.00781528
72984	2.75808	0.00781537
72985	2.7582	0.00781558
72986	2.75832	0.0078158
72987	2.75844	0.00781588
72988	2.75856	0.00781591
72989	2.75868	0.00781605
72990	2.7588	0.00781629
72991	2.75892	0.00781646
72992	2.75904	0.0078165
72993	2.75916	0.00781656
72994	2.75928	0.00781675
72995	2.7594	0.00781698
72996	2.75952	0.0078171
72997	2.75964	0.00781713
72998	2.75976	0.00781723
72999	2.75988	0.00781746
73000	2.76	0.00781766
73001	2.76012	0.00781772
73002	2.76024	0.00781776
73003	2.76036	0.00781792
73004	2.76048	0.00781816
73005	2.7606	0.00781831
73006	2.76072	0.00781834
73007	2.76084	0.00781842
73008	2.76096	0.00781863
73009	2.76108	0.00781885
73010	2.7612	0.00781894
73011	2.76132	0.00781897
73012	2.76144	0.0078191
73013	2.76156	0.00781933
73014	2.76168	0.00781951
73015	2.7618	0.00781956
73016	2.76192	0.00781962
73017	2.76204	0.0078198
73018	2.76216	0.00782003
73019	2.76228	0.00782015
73020	2.7624	0.00782018
73021	2.76252	0.00782028
73022	2.76264	0.0078205
73023	2.76276	0.00782071
73024	2.76288	0.00782078
73025	2.763	0.00782082
73026	2.76312	0.00782097
73027	2.76324	0.0078212
73028	2.76336	0.00782136
73029	2.76348	0.0078214
73030	2.7636	0.00782147
73031	2.76372	0.00782167
73032	2.76384	0.00782189
73033	2.76396	0.00782199
73034	2.76408	0.00782202
73035	2.7642	0.00782215
73036	2.76432	0.00782238
73037	2.76444	0.00782256
73038	2.76456	0.00782262
73039	2.76468	0.00782267
73040	2.7648	0.00782284
73041	2.76492	0.00782307
73042	2.76504	0.0078232
73043	2.76516	0.00782324
73044	2.76528	0.00782333
73045	2.7654	0.00782355
73046	2.76552	0.00782375
73047	2.76564	0.00782383
73048	2.76576	0.00782387
73049	2.76588	0.00782402
73050	2.766	0.00782425
73051	2.76612	0.00782441
73052	2.76624	0.00782445
73053	2.76636	0.00782452
73054	2.76648	0.00782472
73055	2.7666	0.00782494
73056	2.76672	0.00782504
73057	2.76684	0.00782507
73058	2.76696	0.00782519
73059	2.76708	0.00782542
73060	2.7672	0.00782561
73061	2.76732	0.00782566
73062	2.76744	0.00782571
73063	2.76756	0.00782589
73064	2.76768	0.00782612
73065	2.7678	0.00782625
73066	2.76792	0.00782628
73067	2.76804	0.00782638
73068	2.76816	0.0078266
73069	2.76828	0.0078268
73070	2.7684	0.00782687
73071	2.76852	0.00782691
73072	2.76864	0.00782706
73073	2.76876	0.0078273
73074	2.76888	0.00782745
73075	2.769	0.00782749
73076	2.76912	0.00782756
73077	2.76924	0.00782777
73078	2.76936	0.00782799
73079	2.76948	0.00782808
73080	2.7696	0.00782811
73081	2.76972	0.00782824
73082	2.76984	0.00782847
73083	2.76996	0.00782865
73084	2.77008	0.0078287
73085	2.7702	0.00782876
73086	2.77032	0.00782894
73087	2.77044	0.00782917
73088	2.77056	0.00782929
73089	2.77068	0.00782932
73090	2.7708	0.00782942
73091	2.77092	0.00782965
73092	2.77104	0.00782984
73093	2.77116	0.00782991
73094	2.77128	0.00782995
73095	2.7714	0.00783011
73096	2.77152	0.00783035
73097	2.77164	0.00783049
73098	2.77176	0.00783052
73099	2.77188	0.00783061
73100	2.772	0.00783082
73101	2.77212	0.00783103
73102	2.77224	0.00783111
73103	2.77236	0.00783115
73104	2.77248	0.00783129
73105	2.7726	0.00783152
73106	2.77272	0.00783169
73107	2.77284	0.00783173
73108	2.77296	0.0078318
73109	2.77308	0.00783199
73110	2.7732	0.00783221
73111	2.77332	0.00783232
73112	2.77344	0.00783235
73113	2.77356	0.00783247
73114	2.77368	0.0078327
73115	2.7738	0.00783288
73116	2.77392	0.00783294
73117	2.77404	0.00783299
73118	2.77416	0.00783317
73119	2.77428	0.0078334
73120	2.7744	0.00783352
73121	2.77452	0.00783355
73122	2.77464	0.00783365
73123	2.77476	0.00783387
73124	2.77488	0.00783407
73125	2.775	0.00783414
73126	2.77512	0.00783418
73127	2.77524	0.00783434
73128	2.77536	0.00783457
73129	2.77548	0.00783472
73130	2.7756	0.00783475
73131	2.77572	0.00783484
73132	2.77584	0.00783505
73133	2.77596	0.00783526
73134	2.77608	0.00783534
73135	2.7762	0.00783538
73136	2.77632	0.00783552
73137	2.77644	0.00783575
73138	2.77656	0.00783591
73139	2.77668	0.00783595
73140	2.7768	0.00783602
73141	2.77692	0.00783622
73142	2.77704	0.00783644
73143	2.77716	0.00783654
73144	2.77728	0.00783657
73145	2.7774	0.0078367
73146	2.77752	0.00783693
73147	2.77764	0.00783711
73148	2.77776	0.00783716
73149	2.77788	0.00783721
73150	2.778	0.0078374
73151	2.77812	0.00783762
73152	2.77824	0.00783774
73153	2.77836	0.00783777
73154	2.77848	0.00783788
73155	2.7786	0.0078381
73156	2.77872	0.00783829
73157	2.77884	0.00783836
73158	2.77896	0.0078384
73159	2.77908	0.00783857
73160	2.7792	0.0078388
73161	2.77932	0.00783894
73162	2.77944	0.00783897
73163	2.77956	0.00783906
73164	2.77968	0.00783928
73165	2.7798	0.00783948
73166	2.77992	0.00783956
73167	2.78004	0.00783959
73168	2.78016	0.00783975
73169	2.78028	0.00783998
73170	2.7804	0.00784013
73171	2.78052	0.00784017
73172	2.78064	0.00784025
73173	2.78076	0.00784045
73174	2.78088	0.00784067
73175	2.781	0.00784075
73176	2.78112	0.00784079
73177	2.78124	0.00784093
73178	2.78136	0.00784116
73179	2.78148	0.00784132
73180	2.7816	0.00784136
73181	2.78172	0.00784143
73182	2.78184	0.00784163
73183	2.78196	0.00784185
73184	2.78208	0.00784195
73185	2.7822	0.00784198
73186	2.78232	0.00784211
73187	2.78244	0.00784234
73188	2.78256	0.00784251
73189	2.78268	0.00784256
73190	2.7828	0.00784262
73191	2.78292	0.00784281
73192	2.78304	0.00784303
73193	2.78316	0.00784314
73194	2.78328	0.00784317
73195	2.7834	0.00784329
73196	2.78352	0.00784352
73197	2.78364	0.0078437
73198	2.78376	0.00784375
73199	2.78388	0.00784381
73200	2.784	0.00784398
73201	2.78412	0.00784421
73202	2.78424	0.00784433
73203	2.78436	0.00784436
73204	2.78448	0.00784447
73205	2.7846	0.00784469
73206	2.78472	0.00784488
73207	2.78484	0.00784495
73208	2.78496	0.00784499
73209	2.78508	0.00784516
73210	2.7852	0.00784539
73211	2.78532	0.00784552
73212	2.78544	0.00784556
73213	2.78556	0.00784565
73214	2.78568	0.00784587
73215	2.7858	0.00784607
73216	2.78592	0.00784614
73217	2.78604	0.00784618
73218	2.78616	0.00784634
73219	2.78628	0.00784657
73220	2.7864	0.00784671
73221	2.78652	0.00784675
73222	2.78664	0.00784684
73223	2.78676	0.00784705
73224	2.78688	0.00784725
73225	2.787	0.00784733
73226	2.78712	0.00784737
73227	2.78724	0.00784752
73228	2.78736	0.00784775
73229	2.78748	0.0078479
73230	2.7876	0.00784794
73231	2.78772	0.00784802
73232	2.78784	0.00784823
73233	2.78796	0.00784844
73234	2.78808	0.00784852
73235	2.7882	0.00784856
73236	2.78832	0.0078487
73237	2.78844	0.00784893
73238	2.78856	0.00784909
73239	2.78868	0.00784913
73240	2.7888	0.0078492
73241	2.78892	0.0078494
73242	2.78904	0.00784962
73243	2.78916	0.00784971
73244	2.78928	0.00784974
73245	2.7894	0.00784988
73246	2.78952	0.00785011
73247	2.78964	0.00785027
73248	2.78976	0.00785031
73249	2.78988	0.00785038
73250	2.79	0.00785058
73251	2.79012	0.0078508
73252	2.79024	0.0078509
73253	2.79036	0.00785093
73254	2.79048	0.00785106
73255	2.7906	0.00785129
73256	2.79072	0.00785146
73257	2.79084	0.0078515
73258	2.79096	0.00785157
73259	2.79108	0.00785176
73260	2.7912	0.00785198
73261	2.79132	0.00785208
73262	2.79144	0.00785211
73263	2.79156	0.00785224
73264	2.79168	0.00785247
73265	2.7918	0.00785264
73266	2.79192	0.00785269
73267	2.79204	0.00785275
73268	2.79216	0.00785294
73269	2.79228	0.00785316
73270	2.7924	0.00785327
73271	2.79252	0.0078533
73272	2.79264	0.00785342
73273	2.79276	0.00785365
73274	2.79288	0.00785382
73275	2.793	0.00785387
73276	2.79312	0.00785393
73277	2.79324	0.00785412
73278	2.79336	0.00785435
73279	2.79348	0.00785445
73280	2.7936	0.00785448
73281	2.79372	0.0078546
73282	2.79384	0.00785483
73283	2.79396	0.00785501
73284	2.79408	0.00785506
73285	2.7942	0.00785512
73286	2.79432	0.0078553
73287	2.79444	0.00785553
73288	2.79456	0.00785563
73289	2.79468	0.00785566
73290	2.7948	0.00785578
73291	2.79492	0.00785601
73292	2.79504	0.00785619
73293	2.79516	0.00785624
73294	2.79528	0.0078563
73295	2.7954	0.00785648
73296	2.79552	0.00785671
73297	2.79564	0.00785681
73298	2.79576	0.00785685
73299	2.79588	0.00785697
73300	2.796	0.00785719
73301	2.79612	0.00785737
73302	2.79624	0.00785742
73303	2.79636	0.00785748
73304	2.79648	0.00785766
73305	2.7966	0.00785789
73306	2.79672	0.007858
73307	2.79684	0.00785803
73308	2.79696	0.00785815
73309	2.79708	0.00785837
73310	2.7972	0.00785855
73311	2.79732	0.0078586
73312	2.79744	0.00785866
73313	2.79756	0.00785885
73314	2.79768	0.00785907
73315	2.7978	0.00785918
73316	2.79792	0.00785921
73317	2.79804	0.00785933
73318	2.79816	0.00785956
73319	2.79828	0.00785973
73320	2.7984	0.00785978
73321	2.79852	0.00785984
73322	2.79864	0.00786003
73323	2.79876	0.00786025
73324	2.79888	0.00786035
73325	2.799	0.00786038
73326	2.79912	0.00786051
73327	2.79924	0.00786074
73328	2.79936	0.00786091
73329	2.79948	0.00786096
73330	2.7996	0.00786102
73331	2.79972	0.00786121
73332	2.79984	0.00786143
73333	2.79996	0.00786153
73334	2.80008	0.00786156
73335	2.8002	0.00786169
73336	2.80032	0.00786192
73337	2.80044	0.00786209
73338	2.80056	0.00786213
73339	2.80068	0.0078622
73340	2.8008	0.00786239
73341	2.80092	0.00786261
73342	2.80104	0.00786271
73343	2.80116	0.00786274
73344	2.80128	0.00786287
73345	2.8014	0.0078631
73346	2.80152	0.00786326
73347	2.80164	0.00786331
73348	2.80176	0.00786338
73349	2.80188	0.00786357
73350	2.802	0.00786379
73351	2.80212	0.00786388
73352	2.80224	0.00786392
73353	2.80236	0.00786405
73354	2.80248	0.00786428
73355	2.8026	0.00786444
73356	2.80272	0.00786448
73357	2.80284	0.00786456
73358	2.80296	0.00786476
73359	2.80308	0.00786497
73360	2.8032	0.00786506
73361	2.80332	0.00786509
73362	2.80344	0.00786523
73363	2.80356	0.00786546
73364	2.80368	0.00786562
73365	2.8038	0.00786566
73366	2.80392	0.00786573
73367	2.80404	0.00786594
73368	2.80416	0.00786615
73369	2.80428	0.00786623
73370	2.8044	0.00786627
73371	2.80452	0.00786642
73372	2.80464	0.00786665
73373	2.80476	0.00786679
73374	2.80488	0.00786683
73375	2.805	0.00786691
73376	2.80512	0.00786712
73377	2.80524	0.00786733
73378	2.80536	0.0078674
73379	2.80548	0.00786744
73380	2.8056	0.0078676
73381	2.80572	0.00786783
73382	2.80584	0.00786797
73383	2.80596	0.007868
73384	2.80608	0.00786809
73385	2.8062	0.00786831
73386	2.80632	0.0078685
73387	2.80644	0.00786857
73388	2.80656	0.00786862
73389	2.80668	0.00786878
73390	2.8068	0.00786901
73391	2.80692	0.00786914
73392	2.80704	0.00786917
73393	2.80716	0.00786927
73394	2.80728	0.00786949
73395	2.8074	0.00786968
73396	2.80752	0.00786974
73397	2.80764	0.00786979
73398	2.80776	0.00786997
73399	2.80788	0.00787019
73400	2.808	0.00787031
73401	2.80812	0.00787034
73402	2.80824	0.00787045
73403	2.80836	0.00787068
73404	2.80848	0.00787086
73405	2.8086	0.00787091
73406	2.80872	0.00787096
73407	2.80884	0.00787115
73408	2.80896	0.00787137
73409	2.80908	0.00787148
73410	2.8092	0.00787151
73411	2.80932	0.00787163
73412	2.80944	0.00787186
73413	2.80956	0.00787203
73414	2.80968	0.00787208
73415	2.8098	0.00787214
73416	2.80992	0.00787233
73417	2.81004	0.00787255
73418	2.81016	0.00787265
73419	2.81028	0.00787268
73420	2.8104	0.00787281
73421	2.81052	0.00787304
73422	2.81064	0.0078732
73423	2.81076	0.00787324
73424	2.81088	0.00787332
73425	2.811	0.00787352
73426	2.81112	0.00787373
73427	2.81124	0.00787381
73428	2.81136	0.00787385
73429	2.81148	0.007874
73430	2.8116	0.00787423
73431	2.81172	0.00787437
73432	2.81184	0.00787441
73433	2.81196	0.00787449
73434	2.81208	0.0078747
73435	2.8122	0.0078749
73436	2.81232	0.00787498
73437	2.81244	0.00787502
73438	2.81256	0.00787518
73439	2.81268	0.00787541
73440	2.8128	0.00787554
73441	2.81292	0.00787557
73442	2.81304	0.00787567
73443	2.81316	0.00787589
73444	2.81328	0.00787608
73445	2.8134	0.00787614
73446	2.81352	0.00787619
73447	2.81364	0.00787637
73448	2.81376	0.00787659
73449	2.81388	0.0078767
73450	2.814	0.00787673
73451	2.81412	0.00787685
73452	2.81424	0.00787708
73453	2.81436	0.00787725
73454	2.81448	0.0078773
73455	2.8146	0.00787736
73456	2.81472	0.00787755
73457	2.81484	0.00787777
73458	2.81496	0.00787787
73459	2.81508	0.0078779
73460	2.8152	0.00787803
73461	2.81532	0.00787826
73462	2.81544	0.00787842
73463	2.81556	0.00787846
73464	2.81568	0.00787853
73465	2.8158	0.00787874
73466	2.81592	0.00787895
73467	2.81604	0.00787903
73468	2.81616	0.00787907
73469	2.81628	0.00787922
73470	2.8164	0.00787944
73471	2.81652	0.00787959
73472	2.81664	0.00787962
73473	2.81676	0.00787971
73474	2.81688	0.00787992
73475	2.817	0.00788012
73476	2.81712	0.00788019
73477	2.81724	0.00788023
73478	2.81736	0.0078804
73479	2.81748	0.00788063
73480	2.8176	0.00788075
73481	2.81772	0.00788078
73482	2.81784	0.00788089
73483	2.81796	0.00788111
73484	2.81808	0.00788129
73485	2.8182	0.00788134
73486	2.81832	0.0078814
73487	2.81844	0.00788159
73488	2.81856	0.00788181
73489	2.81868	0.00788191
73490	2.8188	0.00788194
73491	2.81892	0.00788207
73492	2.81904	0.0078823
73493	2.81916	0.00788246
73494	2.81928	0.0078825
73495	2.8194	0.00788257
73496	2.81952	0.00788277
73497	2.81964	0.00788298
73498	2.81976	0.00788307
73499	2.81988	0.0078831
73500	2.82	0.00788325
73501	2.82012	0.00788348
73502	2.82024	0.00788362
73503	2.82036	0.00788366
73504	2.82048	0.00788375
73505	2.8206	0.00788396
73506	2.82072	0.00788416
73507	2.82084	0.00788422
73508	2.82096	0.00788427
73509	2.82108	0.00788444
73510	2.8212	0.00788466
73511	2.82132	0.00788478
73512	2.82144	0.00788481
73513	2.82156	0.00788493
73514	2.82168	0.00788515
73515	2.8218	0.00788532
73516	2.82192	0.00788538
73517	2.82204	0.00788544
73518	2.82216	0.00788563
73519	2.82228	0.00788584
73520	2.8224	0.00788594
73521	2.82252	0.00788597
73522	2.82264	0.00788611
73523	2.82276	0.00788634
73524	2.82288	0.00788649
73525	2.823	0.00788653
73526	2.82312	0.00788661
73527	2.82324	0.00788681
73528	2.82336	0.00788702
73529	2.82348	0.00788709
73530	2.8236	0.00788713
73531	2.82372	0.00788729
73532	2.82384	0.00788752
73533	2.82396	0.00788765
73534	2.82408	0.00788768
73535	2.8242	0.00788778
73536	2.82432	0.007888
73537	2.82444	0.00788819
73538	2.82456	0.00788824
73539	2.82468	0.0078883
73540	2.8248	0.00788848
73541	2.82492	0.0078887
73542	2.82504	0.0078888
73543	2.82516	0.00788884
73544	2.82528	0.00788896
73545	2.8254	0.00788919
73546	2.82552	0.00788935
73547	2.82564	0.00788939
73548	2.82576	0.00788947
73549	2.82588	0.00788967
73550	2.826	0.00788987
73551	2.82612	0.00788995
73552	2.82624	0.00788999
73553	2.82636	0.00789015
73554	2.82648	0.00789037
73555	2.8266	0.00789051
73556	2.82672	0.00789054
73557	2.82684	0.00789064
73558	2.82696	0.00789086
73559	2.82708	0.00789104
73560	2.8272	0.0078911
73561	2.82732	0.00789116
73562	2.82744	0.00789133
73563	2.82756	0.00789156
73564	2.82768	0.00789166
73565	2.8278	0.00789169
73566	2.82792	0.00789182
73567	2.82804	0.00789205
73568	2.82816	0.00789221
73569	2.82828	0.00789225
73570	2.8284	0.00789232
73571	2.82852	0.00789252
73572	2.82864	0.00789273
73573	2.82876	0.00789281
73574	2.82888	0.00789285
73575	2.829	0.007893
73576	2.82912	0.00789323
73577	2.82924	0.00789336
73578	2.82936	0.0078934
73579	2.82948	0.0078935
73580	2.8296	0.00789371
73581	2.82972	0.0078939
73582	2.82984	0.00789396
73583	2.82996	0.00789401
73584	2.83008	0.00789419
73585	2.8302	0.00789441
73586	2.83032	0.00789451
73587	2.83044	0.00789455
73588	2.83056	0.00789468
73589	2.83068	0.0078949
73590	2.8308	0.00789506
73591	2.83092	0.0078951
73592	2.83104	0.00789518
73593	2.83116	0.00789538
73594	2.83128	0.00789558
73595	2.8314	0.00789566
73596	2.83152	0.0078957
73597	2.83164	0.00789586
73598	2.83176	0.00789609
73599	2.83188	0.00789621
73600	2.832	0.00789625
73601	2.83212	0.00789635
73602	2.83224	0.00789657
73603	2.83236	0.00789675
73604	2.83248	0.0078968
73605	2.8326	0.00789686
73606	2.83272	0.00789705
73607	2.83284	0.00789726
