# t  xE  yE  vxE  vyE  xM  yM  vxM  vyM  xA  yA  vxA  vyA  Etot
1.5389e+06 -3.85924e+06 2.60219e+06 -6.99552 -10.3336 3.13752e+08 -2.11555e+08 568.728 840.112 0 0 0 0 3.82778e+28
1.539e+06 -3.85994e+06 2.60116e+06 -6.99275 -10.3355 3.13809e+08 -2.11471e+08 568.503 840.264 0 0 0 0 3.82778e+28
1.5391e+06 -3.86064e+06 2.60012e+06 -6.98998 -10.3374 3.13866e+08 -2.11387e+08 568.278 840.416 0 0 0 0 3.82778e+28
1.5392e+06 -3.86134e+06 2.59909e+06 -6.98721 -10.3392 3.13922e+08 -2.11303e+08 568.052 840.567 0 0 0 0 3.82777e+28
1.5393e+06 -3.86203e+06 2.59806e+06 -6.98444 -10.3411 3.13979e+08 -2.11219e+08 567.827 840.719 0 0 0 0 3.82777e+28
1.5394e+06 -3.86273e+06 2.59702e+06 -6.98166 -10.3429 3.14036e+08 -2.11135e+08 567.601 840.871 0 0 0 0 3.82776e+28
1.5395e+06 -3.86343e+06 2.59599e+06 -6.97889 -10.3448 3.14093e+08 -2.11051e+08 567.376 841.022 0 0 0 0 3.82776e+28
1.5396e+06 -3.86413e+06 2.59495e+06 -6.97612 -10.3467 3.1415e+08 -2.10967e+08 567.15 841.174 0 0 0 0 3.82776e+28
1.5397e+06 -3.86483e+06 2.59392e+06 -6.97334 -10.3485 3.14206e+08 -2.10882e+08 566.925 841.325 0 0 0 0 3.82775e+28
1.5398e+06 -3.86552e+06 2.59288e+06 -6.97057 -10.3504 3.14263e+08 -2.10798e+08 566.699 841.476 0 0 0 0 3.82775e+28
1.5399e+06 -3.86622e+06 2.59185e+06 -6.96779 -10.3523 3.1432e+08 -2.10714e+08 566.474 841.628 0 0 0 0 3.82775e+28
1.54e+06 -3.86692e+06 2.59081e+06 -6.96502 -10.3541 3.14376e+08 -2.1063e+08 566.248 841.779 0 0 0 0 3.82774e+28
1.5401e+06 -3.86761e+06 2.58978e+06 -6.96224 -10.356 3.14433e+08 -2.10546e+08 566.022 841.93 0 0 0 0 3.82774e+28
1.5402e+06 -3.86831e+06 2.58874e+06 -6.95946 -10.3578 3.14489e+08 -2.10462e+08 565.797 842.081 0 0 0 0 3.82773e+28
1.5403e+06 -3.86901e+06 2.5877e+06 -6.95669 -10.3597 3.14546e+08 -2.10377e+08 565.571 842.232 0 0 0 0 3.82773e+28
1.5404e+06 -3.8697e+06 2.58667e+06 -6.95391 -10.3616 3.14603e+08 -2.10293e+08 565.345 842.383 0 0 0 0 3.82773e+28
1.5405e+06 -3.8704e+06 2.58563e+06 -6.95113 -10.3634 3.14659e+08 -2.10209e+08 565.119 842.534 0 0 0 0 3.82772e+28
1.5406e+06 -3.87109e+06 2.5846e+06 -6.94835 -10.3653 3.14716e+08 -2.10125e+08 564.893 842.685 0 0 0 0 3.82772e+28
1.5407e+06 -3.87179e+06 2.58356e+06 -6.94557 -10.3671 3.14772e+08 -2.1004e+08 564.667 842.836 0 0 0 0 3.82771e+28
1.5408e+06 -3.87248e+06 2.58252e+06 -6.94279 -10.369 3.14828e+08 -2.09956e+08 564.441 842.986 0 0 0 0 3.82771e+28
1.5409e+06 -3.87317e+06 2.58149e+06 -6.94001 -10.3708 3.14885e+08 -2.09872e+08 564.215 843.137 0 0 0 0 3.82771e+28
1.541e+06 -3.87387e+06 2.58045e+06 -6.93723 -10.3727 3.14941e+08 -2.09787e+08 563.989 843.288 0 0 0 0 3.8277e+28
1.5411e+06 -3.87456e+06 2.57941e+06 -6.93445 -10.3745 3.14998e+08 -2.09703e+08 563.763 843.438 0 0 0 0 3.8277e+28
1.5412e+06 -3.87525e+06 2.57837e+06 -6.93167 -10.3764 3.15054e+08 -2.09619e+08 563.537 843.589 0 0 0 0 3.8277e+28
1.5413e+06 -3.87595e+06 2.57734e+06 -6.92889 -10.3782 3.1511e+08 -2.09534e+08 563.311 843.739 0 0 0 0 3.82769e+28
1.5414e+06 -3.87664e+06 2.5763e+06 -6.92611 -10.3801 3.15167e+08 -2.0945e+08 563.085 843.89 0 0 0 0 3.82769e+28
1.5415e+06 -3.87733e+06 2.57526e+06 -6.92332 -10.3819 3.15223e+08 -2.09366e+08 562.858 844.04 0 0 0 0 3.82768e+28
1.5416e+06 -3.87803e+06 2.57422e+06 -6.92054 -10.3838 3.15279e+08 -2.09281e+08 562.632 844.19 0 0 0 0 3.82768e+28
1.5417e+06 -3.87872e+06 2.57318e+06 -6.91775 -10.3856 3.15336e+08 -2.09197e+08 562.406 844.34 0 0 0 0 3.82768e+28
1.5418e+06 -3.87941e+06 2.57214e+06 -6.91497 -10.3875 3.15392e+08 -2.09112e+08 562.179 844.491 0 0 0 0 3.82767e+28
1.5419e+06 -3.8801e+06 2.57111e+06 -6.91219 -10.3893 3.15448e+08 -2.09028e+08 561.953 844.641 0 0 0 0 3.82767e+28
1.542e+06 -3.88079e+06 2.57007e+06 -6.9094 -10.3912 3.15504e+08 -2.08943e+08 561.727 844.791 0 0 0 0 3.82767e+28
1.5421e+06 -3.88148e+06 2.56903e+06 -6.90661 -10.393 3.1556e+08 -2.08859e+08 561.5 844.941 0 0 0 0 3.82766e+28
1.5422e+06 -3.88217e+06 2.56799e+06 -6.90383 -10.3949 3.15616e+08 -2.08774e+08 561.274 845.091 0 0 0 0 3.82766e+28
1.5423e+06 -3.88286e+06 2.56695e+06 -6.90104 -10.3967 3.15673e+08 -2.0869e+08 561.047 845.24 0 0 0 0 3.82765e+28
1.5424e+06 -3.88355e+06 2.56591e+06 -6.89825 -10.3985 3.15729e+08 -2.08605e+08 560.82 845.39 0 0 0 0 3.82765e+28
1.5425e+06 -3.88424e+06 2.56487e+06 -6.89546 -10.4004 3.15785e+08 -2.08521e+08 560.594 845.54 0 0 0 0 3.82765e+28
1.5426e+06 -3.88493e+06 2.56383e+06 -6.89268 -10.4022 3.15841e+08 -2.08436e+08 560.367 845.69 0 0 0 0 3.82764e+28
1.5427e+06 -3.88562e+06 2.56279e+06 -6.88989 -10.4041 3.15897e+08 -2.08352e+08 560.14 845.839 0 0 0 0 3.82764e+28
1.5428e+06 -3.88631e+06 2.56175e+06 -6.8871 -10.4059 3.15953e+08 -2.08267e+08 559.913 845.989 0 0 0 0 3.82763e+28
1.5429e+06 -3.887e+06 2.56071e+06 -6.88431 -10.4077 3.16009e+08 -2.08182e+08 559.687 846.138 0 0 0 0 3.82763e+28
1.543e+06 -3.88769e+06 2.55967e+06 -6.88152 -10.4096 3.16065e+08 -2.08098e+08 559.46 846.288 0 0 0 0 3.82763e+28
1.5431e+06 -3.88837e+06 2.55863e+06 -6.87873 -10.4114 3.16121e+08 -2.08013e+08 559.233 846.437 0 0 0 0 3.82762e+28
1.5432e+06 -3.88906e+06 2.55758e+06 -6.87594 -10.4133 3.16177e+08 -2.07929e+08 559.006 846.586 0 0 0 0 3.82762e+28
1.5433e+06 -3.88975e+06 2.55654e+06 -6.87314 -10.4151 3.16233e+08 -2.07844e+08 558.779 846.735 0 0 0 0 3.82762e+28
1.5434e+06 -3.89044e+06 2.5555e+06 -6.87035 -10.4169 3.16288e+08 -2.07759e+08 558.552 846.885 0 0 0 0 3.82761e+28
1.5435e+06 -3.89112e+06 2.55446e+06 -6.86756 -10.4188 3.16344e+08 -2.07675e+08 558.325 847.034 0 0 0 0 3.82761e+28
1.5436e+06 -3.89181e+06 2.55342e+06 -6.86476 -10.4206 3.164e+08 -2.0759e+08 558.098 847.183 0 0 0 0 3.8276e+28
1.5437e+06 -3.8925e+06 2.55238e+06 -6.86197 -10.4224 3.16456e+08 -2.07505e+08 557.871 847.332 0 0 0 0 3.8276e+28
1.5438e+06 -3.89318e+06 2.55133e+06 -6.85918 -10.4243 3.16512e+08 -2.0742e+08 557.643 847.481 0 0 0 0 3.8276e+28
1.5439e+06 -3.89387e+06 2.55029e+06 -6.85638 -10.4261 3.16567e+08 -2.07336e+08 557.416 847.629 0 0 0 0 3.82759e+28
1.544e+06 -3.89455e+06 2.54925e+06 -6.85359 -10.4279 3.16623e+08 -2.07251e+08 557.189 847.778 0 0 0 0 3.82759e+28
1.5441e+06 -3.89524e+06 2.5482e+06 -6.85079 -10.4297 3.16679e+08 -2.07166e+08 556.962 847.927 0 0 0 0 3.82759e+28
1.5442e+06 -3.89592e+06 2.54716e+06 -6.84799 -10.4316 3.16734e+08 -2.07081e+08 556.734 848.076 0 0 0 0 3.82758e+28
1.5443e+06 -3.89661e+06 2.54612e+06 -6.8452 -10.4334 3.1679e+08 -2.06996e+08 556.507 848.224 0 0 0 0 3.82758e+28
1.5444e+06 -3.89729e+06 2.54507e+06 -6.8424 -10.4352 3.16846e+08 -2.06912e+08 556.28 848.373 0 0 0 0 3.82757e+28
1.5445e+06 -3.89798e+06 2.54403e+06 -6.8396 -10.4371 3.16901e+08 -2.06827e+08 556.052 848.521 0 0 0 0 3.82757e+28
1.5446e+06 -3.89866e+06 2.54299e+06 -6.8368 -10.4389 3.16957e+08 -2.06742e+08 555.825 848.67 0 0 0 0 3.82757e+28
1.5447e+06 -3.89935e+06 2.54194e+06 -6.83401 -10.4407 3.17013e+08 -2.06657e+08 555.597 848.818 0 0 0 0 3.82756e+28
1.5448e+06 -3.90003e+06 2.5409e+06 -6.83121 -10.4425 3.17068e+08 -2.06572e+08 555.37 848.966 0 0 0 0 3.82756e+28
1.5449e+06 -3.90071e+06 2.53986e+06 -6.82841 -10.4444 3.17124e+08 -2.06487e+08 555.142 849.115 0 0 0 0 3.82755e+28
1.545e+06 -3.90139e+06 2.53881e+06 -6.82561 -10.4462 3.17179e+08 -2.06402e+08 554.914 849.263 0 0 0 0 3.82755e+28
1.5451e+06 -3.90208e+06 2.53777e+06 -6.82281 -10.448 3.17235e+08 -2.06317e+08 554.687 849.411 0 0 0 0 3.82755e+28
1.5452e+06 -3.90276e+06 2.53672e+06 -6.82 -10.4498 3.1729e+08 -2.06232e+08 554.459 849.559 0 0 0 0 3.82754e+28
1.5453e+06 -3.90344e+06 2.53568e+06 -6.8172 -10.4516 3.17346e+08 -2.06147e+08 554.231 849.707 0 0 0 0 3.82754e+28
1.5454e+06 -3.90412e+06 2.53463e+06 -6.8144 -10.4535 3.17401e+08 -2.06062e+08 554.003 849.855 0 0 0 0 3.82754e+28
1.5455e+06 -3.9048e+06 2.53359e+06 -6.8116 -10.4553 3.17456e+08 -2.05977e+08 553.775 850.003 0 0 0 0 3.82753e+28
1.5456e+06 -3.90548e+06 2.53254e+06 -6.8088 -10.4571 3.17512e+08 -2.05892e+08 553.548 850.151 0 0 0 0 3.82753e+28
1.5457e+06 -3.90617e+06 2.53149e+06 -6.80599 -10.4589 3.17567e+08 -2.05807e+08 553.32 850.298 0 0 0 0 3.82752e+28
1.5458e+06 -3.90685e+06 2.53045e+06 -6.80319 -10.4607 3.17622e+08 -2.05722e+08 553.092 850.446 0 0 0 0 3.82752e+28
1.5459e+06 -3.90753e+06 2.5294e+06 -6.80038 -10.4625 3.17678e+08 -2.05637e+08 552.864 850.594 0 0 0 0 3.82752e+28
1.546e+06 -3.90821e+06 2.52836e+06 -6.79758 -10.4644 3.17733e+08 -2.05552e+08 552.636 850.741 0 0 0 0 3.82751e+28
1.5461e+06 -3.90889e+06 2.52731e+06 -6.79477 -10.4662 3.17788e+08 -2.05467e+08 552.407 850.889 0 0 0 0 3.82751e+28
1.5462e+06 -3.90956e+06 2.52626e+06 -6.79197 -10.468 3.17843e+08 -2.05382e+08 552.179 851.036 0 0 0 0 3.8275e+28
1.5463e+06 -3.91024e+06 2.52522e+06 -6.78916 -10.4698 3.17899e+08 -2.05297e+08 551.951 851.184 0 0 0 0 3.8275e+28
1.5464e+06 -3.91092e+06 2.52417e+06 -6.78635 -10.4716 3.17954e+08 -2.05212e+08 551.723 851.331 0 0 0 0 3.8275e+28
1.5465e+06 -3.9116e+06 2.52312e+06 -6.78355 -10.4734 3.18009e+08 -2.05127e+08 551.495 851.478 0 0 0 0 3.82749e+28
1.5466e+06 -3.91228e+06 2.52207e+06 -6.78074 -10.4752 3.18064e+08 -2.05042e+08 551.266 851.626 0 0 0 0 3.82749e+28
1.5467e+06 -3.91296e+06 2.52103e+06 -6.77793 -10.477 3.18119e+08 -2.04956e+08 551.038 851.773 0 0 0 0 3.82749e+28
1.5468e+06 -3.91363e+06 2.51998e+06 -6.77512 -10.4789 3.18174e+08 -2.04871e+08 550.81 851.92 0 0 0 0 3.82748e+28
1.5469e+06 -3.91431e+06 2.51893e+06 -6.77231 -10.4807 3.18229e+08 -2.04786e+08 550.581 852.067 0 0 0 0 3.82748e+28
1.547e+06 -3.91499e+06 2.51788e+06 -6.7695 -10.4825 3.18284e+08 -2.04701e+08 550.353 852.214 0 0 0 0 3.82747e+28
1.5471e+06 -3.91567e+06 2.51683e+06 -6.76669 -10.4843 3.18339e+08 -2.04616e+08 550.124 852.361 0 0 0 0 3.82747e+28
1.5472e+06 -3.91634e+06 2.51578e+06 -6.76388 -10.4861 3.18394e+08 -2.0453e+08 549.896 852.507 0 0 0 0 3.82747e+28
1.5473e+06 -3.91702e+06 2.51474e+06 -6.76107 -10.4879 3.18449e+08 -2.04445e+08 549.667 852.654 0 0 0 0 3.82746e+28
1.5474e+06 -3.91769e+06 2.51369e+06 -6.75826 -10.4897 3.18504e+08 -2.0436e+08 549.439 852.801 0 0 0 0 3.82746e+28
1.5475e+06 -3.91837e+06 2.51264e+06 -6.75544 -10.4915 3.18559e+08 -2.04275e+08 549.21 852.948 0 0 0 0 3.82745e+28
1.5476e+06 -3.91905e+06 2.51159e+06 -6.75263 -10.4933 3.18614e+08 -2.04189e+08 548.982 853.094 0 0 0 0 3.82745e+28
1.5477e+06 -3.91972e+06 2.51054e+06 -6.74982 -10.4951 3.18669e+08 -2.04104e+08 548.753 853.241 0 0 0 0 3.82745e+28
1.5478e+06 -3.9204e+06 2.50949e+06 -6.74701 -10.4969 3.18724e+08 -2.04019e+08 548.524 853.387 0 0 0 0 3.82744e+28
1.5479e+06 -3.92107e+06 2.50844e+06 -6.74419 -10.4987 3.18779e+08 -2.03933e+08 548.295 853.534 0 0 0 0 3.82744e+28
1.548e+06 -3.92174e+06 2.50739e+06 -6.74138 -10.5005 3.18834e+08 -2.03848e+08 548.066 853.68 0 0 0 0 3.82744e+28
1.5481e+06 -3.92242e+06 2.50634e+06 -6.73856 -10.5023 3.18888e+08 -2.03762e+08 547.838 853.826 0 0 0 0 3.82743e+28
1.5482e+06 -3.92309e+06 2.50529e+06 -6.73575 -10.5041 3.18943e+08 -2.03677e+08 547.609 853.972 0 0 0 0 3.82743e+28
1.5483e+06 -3.92377e+06 2.50424e+06 -6.73293 -10.5059 3.18998e+08 -2.03592e+08 547.38 854.119 0 0 0 0 3.82742e+28
1.5484e+06 -3.92444e+06 2.50319e+06 -6.73011 -10.5077 3.19053e+08 -2.03506e+08 547.151 854.265 0 0 0 0 3.82742e+28
1.5485e+06 -3.92511e+06 2.50214e+06 -6.7273 -10.5095 3.19107e+08 -2.03421e+08 546.922 854.411 0 0 0 0 3.82742e+28
1.5486e+06 -3.92578e+06 2.50109e+06 -6.72448 -10.5113 3.19162e+08 -2.03335e+08 546.693 854.557 0 0 0 0 3.82741e+28
1.5487e+06 -3.92646e+06 2.50004e+06 -6.72166 -10.5131 3.19217e+08 -2.0325e+08 546.464 854.703 0 0 0 0 3.82741e+28
1.5488e+06 -3.92713e+06 2.49898e+06 -6.71884 -10.5149 3.19271e+08 -2.03164e+08 546.234 854.848 0 0 0 0 3.8274e+28
1.5489e+06 -3.9278e+06 2.49793e+06 -6.71602 -10.5167 3.19326e+08 -2.03079e+08 546.005 854.994 0 0 0 0 3.8274e+28
1.549e+06 -3.92847e+06 2.49688e+06 -6.7132 -10.5185 3.19381e+08 -2.02993e+08 545.776 855.14 0 0 0 0 3.8274e+28
1.5491e+06 -3.92914e+06 2.49583e+06 -6.71038 -10.5203 3.19435e+08 -2.02908e+08 545.547 855.286 0 0 0 0 3.82739e+28
1.5492e+06 -3.92981e+06 2.49478e+06 -6.70756 -10.522 3.1949e+08 -2.02822e+08 545.317 855.431 0 0 0 0 3.82739e+28
1.5493e+06 -3.93048e+06 2.49372e+06 -6.70474 -10.5238 3.19544e+08 -2.02737e+08 545.088 855.577 0 0 0 0 3.82739e+28
1.5494e+06 -3.93115e+06 2.49267e+06 -6.70192 -10.5256 3.19599e+08 -2.02651e+08 544.859 855.722 0 0 0 0 3.82738e+28
1.5495e+06 -3.93182e+06 2.49162e+06 -6.6991 -10.5274 3.19653e+08 -2.02566e+08 544.629 855.868 0 0 0 0 3.82738e+28
1.5496e+06 -3.93249e+06 2.49057e+06 -6.69628 -10.5292 3.19708e+08 -2.0248e+08 544.4 856.013 0 0 0 0 3.82737e+28
1.5497e+06 -3.93316e+06 2.48951e+06 -6.69345 -10.531 3.19762e+08 -2.02394e+08 544.17 856.158 0 0 0 0 3.82737e+28
1.5498e+06 -3.93383e+06 2.48846e+06 -6.69063 -10.5328 3.19816e+08 -2.02309e+08 543.941 856.304 0 0 0 0 3.82737e+28
1.5499e+06 -3.9345e+06 2.48741e+06 -6.68781 -10.5346 3.19871e+08 -2.02223e+08 543.711 856.449 0 0 0 0 3.82736e+28
1.55e+06 -3.93517e+06 2.48635e+06 -6.68498 -10.5363 3.19925e+08 -2.02138e+08 543.482 856.594 0 0 0 0 3.82736e+28
1.5501e+06 -3.93584e+06 2.4853e+06 -6.68216 -10.5381 3.1998e+08 -2.02052e+08 543.252 856.739 0 0 0 0 3.82735e+28
1.5502e+06 -3.93651e+06 2.48425e+06 -6.67933 -10.5399 3.20034e+08 -2.01966e+08 543.022 856.884 0 0 0 0 3.82735e+28
1.5503e+06 -3.93718e+06 2.48319e+06 -6.67651 -10.5417 3.20088e+08 -2.01881e+08 542.793 857.029 0 0 0 0 3.82735e+28
1.5504e+06 -3.93784e+06 2.48214e+06 -6.67368 -10.5435 3.20142e+08 -2.01795e+08 542.563 857.174 0 0 0 0 3.82734e+28
1.5505e+06 -3.93851e+06 2.48108e+06 -6.67085 -10.5453 3.20197e+08 -2.01709e+08 542.333 857.319 0 0 0 0 3.82734e+28
1.5506e+06 -3.93918e+06 2.48003e+06 -6.66803 -10.547 3.20251e+08 -2.01623e+08 542.103 857.463 0 0 0 0 3.82734e+28
1.5507e+06 -3.93984e+06 2.47897e+06 -6.6652 -10.5488 3.20305e+08 -2.01538e+08 541.873 857.608 0 0 0 0 3.82733e+28
1.5508e+06 -3.94051e+06 2.47792e+06 -6.66237 -10.5506 3.20359e+08 -2.01452e+08 541.643 857.753 0 0 0 0 3.82733e+28
1.5509e+06 -3.94118e+06 2.47686e+06 -6.65954 -10.5524 3.20413e+08 -2.01366e+08 541.413 857.897 0 0 0 0 3.82732e+28
1.551e+06 -3.94184e+06 2.47581e+06 -6.65671 -10.5542 3.20468e+08 -2.0128e+08 541.183 858.042 0 0 0 0 3.82732e+28
1.5511e+06 -3.94251e+06 2.47475e+06 -6.65388 -10.5559 3.20522e+08 -2.01194e+08 540.953 858.186 0 0 0 0 3.82732e+28
1.5512e+06 -3.94317e+06 2.4737e+06 -6.65105 -10.5577 3.20576e+08 -2.01109e+08 540.723 858.33 0 0 0 0 3.82731e+28
1.5513e+06 -3.94384e+06 2.47264e+06 -6.64822 -10.5595 3.2063e+08 -2.01023e+08 540.493 858.475 0 0 0 0 3.82731e+28
1.5514e+06 -3.9445e+06 2.47159e+06 -6.64539 -10.5613 3.20684e+08 -2.00937e+08 540.263 858.619 0 0 0 0 3.8273e+28
1.5515e+06 -3.94517e+06 2.47053e+06 -6.64256 -10.563 3.20738e+08 -2.00851e+08 540.033 858.763 0 0 0 0 3.8273e+28
1.5516e+06 -3.94583e+06 2.46947e+06 -6.63973 -10.5648 3.20792e+08 -2.00765e+08 539.803 858.907 0 0 0 0 3.8273e+28
1.5517e+06 -3.94649e+06 2.46842e+06 -6.6369 -10.5666 3.20846e+08 -2.00679e+08 539.572 859.051 0 0 0 0 3.82729e+28
1.5518e+06 -3.94716e+06 2.46736e+06 -6.63407 -10.5683 3.209e+08 -2.00593e+08 539.342 859.195 0 0 0 0 3.82729e+28
1.5519e+06 -3.94782e+06 2.4663e+06 -6.63123 -10.5701 3.20954e+08 -2.00507e+08 539.112 859.339 0 0 0 0 3.82728e+28
1.552e+06 -3.94848e+06 2.46525e+06 -6.6284 -10.5719 3.21008e+08 -2.00421e+08 538.881 859.483 0 0 0 0 3.82728e+28
1.5521e+06 -3.94915e+06 2.46419e+06 -6.62556 -10.5737 3.21061e+08 -2.00336e+08 538.651 859.627 0 0 0 0 3.82728e+28
1.5522e+06 -3.94981e+06 2.46313e+06 -6.62273 -10.5754 3.21115e+08 -2.0025e+08 538.421 859.771 0 0 0 0 3.82727e+28
1.5523e+06 -3.95047e+06 2.46207e+06 -6.61989 -10.5772 3.21169e+08 -2.00164e+08 538.19 859.915 0 0 0 0 3.82727e+28
1.5524e+06 -3.95113e+06 2.46101e+06 -6.61706 -10.579 3.21223e+08 -2.00078e+08 537.96 860.058 0 0 0 0 3.82727e+28
1.5525e+06 -3.9518e+06 2.45996e+06 -6.61422 -10.5807 3.21277e+08 -1.99992e+08 537.729 860.202 0 0 0 0 3.82726e+28
1.5526e+06 -3.95246e+06 2.4589e+06 -6.61139 -10.5825 3.2133e+08 -1.99906e+08 537.498 860.345 0 0 0 0 3.82726e+28
1.5527e+06 -3.95312e+06 2.45784e+06 -6.60855 -10.5843 3.21384e+08 -1.9982e+08 537.268 860.489 0 0 0 0 3.82725e+28
1.5528e+06 -3.95378e+06 2.45678e+06 -6.60571 -10.586 3.21438e+08 -1.99733e+08 537.037 860.632 0 0 0 0 3.82725e+28
1.5529e+06 -3.95444e+06 2.45572e+06 -6.60287 -10.5878 3.21492e+08 -1.99647e+08 536.806 860.775 0 0 0 0 3.82725e+28
1.553e+06 -3.9551e+06 2.45466e+06 -6.60004 -10.5895 3.21545e+08 -1.99561e+08 536.576 860.919 0 0 0 0 3.82724e+28
1.5531e+06 -3.95576e+06 2.45361e+06 -6.5972 -10.5913 3.21599e+08 -1.99475e+08 536.345 861.062 0 0 0 0 3.82724e+28
1.5532e+06 -3.95642e+06 2.45255e+06 -6.59436 -10.5931 3.21653e+08 -1.99389e+08 536.114 861.205 0 0 0 0 3.82723e+28
1.5533e+06 -3.95708e+06 2.45149e+06 -6.59152 -10.5948 3.21706e+08 -1.99303e+08 535.883 861.348 0 0 0 0 3.82723e+28
1.5534e+06 -3.95774e+06 2.45043e+06 -6.58868 -10.5966 3.2176e+08 -1.99217e+08 535.652 861.491 0 0 0 0 3.82723e+28
1.5535e+06 -3.9584e+06 2.44937e+06 -6.58584 -10.5983 3.21813e+08 -1.99131e+08 535.421 861.634 0 0 0 0 3.82722e+28
1.5536e+06 -3.95905e+06 2.44831e+06 -6.583 -10.6001 3.21867e+08 -1.99044e+08 535.19 861.777 0 0 0 0 3.82722e+28
1.5537e+06 -3.95971e+06 2.44725e+06 -6.58015 -10.6019 3.2192e+08 -1.98958e+08 534.959 861.92 0 0 0 0 3.82721e+28
1.5538e+06 -3.96037e+06 2.44619e+06 -6.57731 -10.6036 3.21974e+08 -1.98872e+08 534.728 862.062 0 0 0 0 3.82721e+28
1.5539e+06 -3.96103e+06 2.44513e+06 -6.57447 -10.6054 3.22027e+08 -1.98786e+08 534.497 862.205 0 0 0 0 3.82721e+28
1.554e+06 -3.96168e+06 2.44407e+06 -6.57163 -10.6071 3.22081e+08 -1.987e+08 534.266 862.348 0 0 0 0 3.8272e+28
1.5541e+06 -3.96234e+06 2.44301e+06 -6.56878 -10.6089 3.22134e+08 -1.98613e+08 534.035 862.49 0 0 0 0 3.8272e+28
1.5542e+06 -3.963e+06 2.44194e+06 -6.56594 -10.6106 3.22188e+08 -1.98527e+08 533.804 862.633 0 0 0 0 3.8272e+28
1.5543e+06 -3.96365e+06 2.44088e+06 -6.56309 -10.6124 3.22241e+08 -1.98441e+08 533.572 862.775 0 0 0 0 3.82719e+28
1.5544e+06 -3.96431e+06 2.43982e+06 -6.56025 -10.6141 3.22294e+08 -1.98355e+08 533.341 862.918 0 0 0 0 3.82719e+28
1.5545e+06 -3.96497e+06 2.43876e+06 -6.5574 -10.6159 3.22348e+08 -1.98268e+08 533.11 863.06 0 0 0 0 3.82718e+28
1.5546e+06 -3.96562e+06 2.4377e+06 -6.55456 -10.6176 3.22401e+08 -1.98182e+08 532.878 863.202 0 0 0 0 3.82718e+28
1.5547e+06 -3.96628e+06 2.43664e+06 -6.55171 -10.6194 3.22454e+08 -1.98096e+08 532.647 863.345 0 0 0 0 3.82718e+28
1.5548e+06 -3.96693e+06 2.43557e+06 -6.54886 -10.6211 3.22507e+08 -1.98009e+08 532.415 863.487 0 0 0 0 3.82717e+28
1.5549e+06 -3.96759e+06 2.43451e+06 -6.54602 -10.6229 3.22561e+08 -1.97923e+08 532.184 863.629 0 0 0 0 3.82717e+28
1.555e+06 -3.96824e+06 2.43345e+06 -6.54317 -10.6246 3.22614e+08 -1.97837e+08 531.952 863.771 0 0 0 0 3.82716e+28
1.5551e+06 -3.9689e+06 2.43239e+06 -6.54032 -10.6264 3.22667e+08 -1.9775e+08 531.721 863.913 0 0 0 0 3.82716e+28
1.5552e+06 -3.96955e+06 2.43132e+06 -6.53747 -10.6281 3.2272e+08 -1.97664e+08 531.489 864.055 0 0 0 0 3.82716e+28
1.5553e+06 -3.9702e+06 2.43026e+06 -6.53462 -10.6299 3.22773e+08 -1.97577e+08 531.258 864.196 0 0 0 0 3.82715e+28
1.5554e+06 -3.97086e+06 2.4292e+06 -6.53177 -10.6316 3.22826e+08 -1.97491e+08 531.026 864.338 0 0 0 0 3.82715e+28
1.5555e+06 -3.97151e+06 2.42814e+06 -6.52892 -10.6333 3.22879e+08 -1.97405e+08 530.794 864.48 0 0 0 0 3.82714e+28
1.5556e+06 -3.97216e+06 2.42707e+06 -6.52607 -10.6351 3.22933e+08 -1.97318e+08 530.563 864.622 0 0 0 0 3.82714e+28
1.5557e+06 -3.97282e+06 2.42601e+06 -6.52322 -10.6368 3.22986e+08 -1.97232e+08 530.331 864.763 0 0 0 0 3.82714e+28
1.5558e+06 -3.97347e+06 2.42494e+06 -6.52037 -10.6386 3.23039e+08 -1.97145e+08 530.099 864.905 0 0 0 0 3.82713e+28
1.5559e+06 -3.97412e+06 2.42388e+06 -6.51752 -10.6403 3.23092e+08 -1.97059e+08 529.867 865.046 0 0 0 0 3.82713e+28
1.556e+06 -3.97477e+06 2.42282e+06 -6.51467 -10.6421 3.23145e+08 -1.96972e+08 529.635 865.188 0 0 0 0 3.82713e+28
1.5561e+06 -3.97542e+06 2.42175e+06 -6.51181 -10.6438 3.23198e+08 -1.96886e+08 529.403 865.329 0 0 0 0 3.82712e+28
1.5562e+06 -3.97607e+06 2.42069e+06 -6.50896 -10.6455 3.2325e+08 -1.96799e+08 529.171 865.47 0 0 0 0 3.82712e+28
1.5563e+06 -3.97672e+06 2.41962e+06 -6.50611 -10.6473 3.23303e+08 -1.96712e+08 528.939 865.611 0 0 0 0 3.82711e+28
1.5564e+06 -3.97737e+06 2.41856e+06 -6.50325 -10.649 3.23356e+08 -1.96626e+08 528.707 865.752 0 0 0 0 3.82711e+28
1.5565e+06 -3.97802e+06 2.41749e+06 -6.5004 -10.6507 3.23409e+08 -1.96539e+08 528.475 865.894 0 0 0 0 3.82711e+28
1.5566e+06 -3.97867e+06 2.41643e+06 -6.49754 -10.6525 3.23462e+08 -1.96453e+08 528.243 866.035 0 0 0 0 3.8271e+28
1.5567e+06 -3.97932e+06 2.41536e+06 -6.49469 -10.6542 3.23515e+08 -1.96366e+08 528.011 866.176 0 0 0 0 3.8271e+28
